lambda n k
1102.5e-9 2.229469 0.0
1105.0e-9 2.227995 0.0
1107.5e-9 2.226537 0.0
1110.0e-9 2.225095 0.0
1112.5e-9 2.223668 0.0
1115.0e-9 2.222256 0.0
1117.5e-9 2.220859 0.0
1120.0e-9 2.219476 0.0
1122.5e-9 2.218108 0.0
1125.0e-9 2.216754 0.0
1127.5e-9 2.215413 0.0
1130.0e-9 2.214086 0.0
1132.5e-9 2.212772 0.0
1135.0e-9 2.211472 0.0
1137.5e-9 2.210184 0.0
1140.0e-9 2.208908 0.0
1142.5e-9 2.207645 0.0
1145.0e-9 2.206394 0.0
1147.5e-9 2.205156 0.0
1150.0e-9 2.203928 0.0
1152.5e-9 2.202713 0.0
1155.0e-9 2.201509 0.0
1157.5e-9 2.200316 0.0
1160.0e-9 2.199134 0.0
1162.5e-9 2.197963 0.0
1165.0e-9 2.196802 0.0
1167.5e-9 2.195652 0.0
1170.0e-9 2.194513 0.0
1172.5e-9 2.193383 0.0
1175.0e-9 2.192264 0.0
1177.5e-9 2.191154 0.0
1180.0e-9 2.190054 0.0
1182.5e-9 2.188963 0.0
1185.0e-9 2.187882 0.0
1187.5e-9 2.18681 0.0
1190.0e-9 2.185748 0.0
1192.5e-9 2.184694 0.0
1195.0e-9 2.183649 0.0
1197.5e-9 2.182612 0.0
1200.0e-9 2.181584 0.0
1202.5e-9 2.180565 0.0
1205.0e-9 2.179554 0.0
1207.5e-9 2.17855 0.0
1210.0e-9 2.177555 0.0
1212.5e-9 2.176568 0.0
1215.0e-9 2.175589 0.0
1217.5e-9 2.174617 0.0
1220.0e-9 2.173653 0.0
1222.5e-9 2.172697 0.0
1225.0e-9 2.171747 0.0
1227.5e-9 2.170805 0.0
1230.0e-9 2.16987 0.0
1232.5e-9 2.168942 0.0
1235.0e-9 2.168021 0.0
1237.5e-9 2.167107 0.0
1240.0e-9 2.1662 0.0
1242.5e-9 2.165299 0.0
1245.0e-9 2.164405 0.0
1247.5e-9 2.163517 0.0
1250.0e-9 2.162636 0.0
1252.5e-9 2.161761 0.0
1255.0e-9 2.160892 0.0
1257.5e-9 2.160029 0.0
1260.0e-9 2.159173 0.0
1262.5e-9 2.158322 0.0
1265.0e-9 2.157477 0.0
1267.5e-9 2.156638 0.0
1270.0e-9 2.155804 0.0
1272.5e-9 2.154977 0.0
1275.0e-9 2.154154 0.0
1277.5e-9 2.153337 0.0
1280.0e-9 2.152526 0.0
1282.5e-9 2.15172 0.0
1285.0e-9 2.150919 0.0
1287.5e-9 2.150123 0.0
1290.0e-9 2.149333 0.0
1292.5e-9 2.148547 0.0
1295.0e-9 2.147767 0.0
1297.5e-9 2.146991 0.0
1300.0e-9 2.14622 0.0
1302.5e-9 2.145454 0.0
1305.0e-9 2.144693 0.0
1307.5e-9 2.143936 0.0
1310.0e-9 2.143184 0.0
1312.5e-9 2.142437 0.0
1315.0e-9 2.141694 0.0
1317.5e-9 2.140956 0.0
1320.0e-9 2.140221 0.0
1322.5e-9 2.139492 0.0
1325.0e-9 2.138766 0.0
1327.5e-9 2.138045 0.0
1330.0e-9 2.137328 0.0
1332.5e-9 2.136615 0.0
1335.0e-9 2.135906 0.0
1337.5e-9 2.135201 0.0
1340.0e-9 2.134499 0.0
1342.5e-9 2.133802 0.0
1345.0e-9 2.133109 0.0
1347.5e-9 2.132419 0.0
1350.0e-9 2.131734 0.0
1352.5e-9 2.131052 0.0
1355.0e-9 2.130373 0.0
1357.5e-9 2.129699 0.0
1360.0e-9 2.129027 0.0
1362.5e-9 2.12836 0.0
1365.0e-9 2.127696 0.0
1367.5e-9 2.127035 0.0
1370.0e-9 2.126378 0.0
1372.5e-9 2.125724 0.0
1375.0e-9 2.125073 0.0
1377.5e-9 2.124426 0.0
1380.0e-9 2.123782 0.0
1382.5e-9 2.123142 0.0
1385.0e-9 2.122504 0.0
1387.5e-9 2.121869 0.0
1390.0e-9 2.121238 0.0
1392.5e-9 2.12061 0.0
1395.0e-9 2.119984 0.0
1397.5e-9 2.119362 0.0
1400.0e-9 2.118743 0.0
1402.5e-9 2.118126 0.0
1405.0e-9 2.117513 0.0
1407.5e-9 2.116902 0.0
1410.0e-9 2.116294 0.0
1412.5e-9 2.115689 0.0
1415.0e-9 2.115087 0.0
1417.5e-9 2.114487 0.0
1420.0e-9 2.11389 0.0
1422.5e-9 2.113296 0.0
1425.0e-9 2.112705 0.0
1427.5e-9 2.112115 0.0
1430.0e-9 2.111529 0.0
1432.5e-9 2.110945 0.0
1435.0e-9 2.110364 0.0
1437.5e-9 2.109785 0.0
1440.0e-9 2.109208 0.0
1442.5e-9 2.108634 0.0
1445.0e-9 2.108063 0.0
1447.5e-9 2.107493 0.0
1450.0e-9 2.106927 0.0
1452.5e-9 2.106362 0.0
1455.0e-9 2.1058 0.0
1457.5e-9 2.10524 0.0
1460.0e-9 2.104682 0.0
1462.5e-9 2.104126 0.0
1465.0e-9 2.103573 0.0
1467.5e-9 2.103022 0.0
1470.0e-9 2.102473 0.0
1472.5e-9 2.101926 0.0
1475.0e-9 2.101381 0.0
1477.5e-9 2.100838 0.0
1480.0e-9 2.100297 0.0
1482.5e-9 2.099759 0.0
1485.0e-9 2.099222 0.0
1487.5e-9 2.098687 0.0
1490.0e-9 2.098155 0.0
1492.5e-9 2.097624 0.0
1495.0e-9 2.097095 0.0
1497.5e-9 2.096568 0.0
1500.0e-9 2.096043 0.0
1502.5e-9 2.09552 0.0
1505.0e-9 2.094998 0.0
1507.5e-9 2.094479 0.0
1510.0e-9 2.093961 0.0
1512.5e-9 2.093445 0.0
1515.0e-9 2.092931 0.0
1517.5e-9 2.092418 0.0
1520.0e-9 2.091907 0.0
1522.5e-9 2.091398 0.0
1525.0e-9 2.090891 0.0
1527.5e-9 2.090385 0.0
1530.0e-9 2.089881 0.0
1532.5e-9 2.089378 0.0
1535.0e-9 2.088877 0.0
1537.5e-9 2.088378 0.0
1540.0e-9 2.087881 0.0
1542.5e-9 2.087384 0.0
1545.0e-9 2.08689 0.0
1547.5e-9 2.086397 0.0
1550.0e-9 2.085905 0.0
1552.5e-9 2.085415 0.0
1555.0e-9 2.084926 0.0
1557.5e-9 2.084439 0.0
1560.0e-9 2.083954 0.0
1562.5e-9 2.083469 0.0
1565.0e-9 2.082986 0.0
1567.5e-9 2.082505 0.0
1570.0e-9 2.082025 0.0
1572.5e-9 2.081546 0.0
1575.0e-9 2.081069 0.0
1577.5e-9 2.080593 0.0
1580.0e-9 2.080118 0.0
1582.5e-9 2.079645 0.0
1585.0e-9 2.079173 0.0
1587.5e-9 2.078702 0.0
1590.0e-9 2.078232 0.0
1592.5e-9 2.077764 0.0
1595.0e-9 2.077297 0.0
1597.5e-9 2.076831 0.0
1600.0e-9 2.076367 0.0
1602.5e-9 2.075903 0.0
1605.0e-9 2.075441 0.0
1607.5e-9 2.07498 0.0
1610.0e-9 2.07452 0.0
1612.5e-9 2.074062 0.0
1615.0e-9 2.073604 0.0
1617.5e-9 2.073148 0.0
1620.0e-9 2.072692 0.0
1622.5e-9 2.072238 0.0
1625.0e-9 2.071785 0.0
1627.5e-9 2.071333 0.0
1630.0e-9 2.070882 0.0
1632.5e-9 2.070432 0.0
1635.0e-9 2.069983 0.0
1637.5e-9 2.069535 0.0
1640.0e-9 2.069088 0.0
1642.5e-9 2.068643 0.0
1645.0e-9 2.068198 0.0
1647.5e-9 2.067754 0.0
1650.0e-9 2.067311 0.0
1652.5e-9 2.066869 0.0
1655.0e-9 2.066428 0.0
1657.5e-9 2.065989 0.0
1660.0e-9 2.06555 0.0
1662.5e-9 2.065112 0.0
1665.0e-9 2.064674 0.0
1667.5e-9 2.064238 0.0
1670.0e-9 2.063803 0.0
1672.5e-9 2.063368 0.0
1675.0e-9 2.062935 0.0
1677.5e-9 2.062502 0.0
1680.0e-9 2.06207 0.0
1682.5e-9 2.061639 0.0
1685.0e-9 2.061209 0.0
1687.5e-9 2.06078 0.0
1690.0e-9 2.060351 0.0
