lambda n k
1097.5e-9 2.258106 0.0
1100.0e-9 2.256222 0.0
1102.5e-9 2.25436 0.0
1105.0e-9 2.25252 0.0
1107.5e-9 2.250701 0.0
1110.0e-9 2.248903 0.0
1112.5e-9 2.247125 0.0
1115.0e-9 2.245367 0.0
1117.5e-9 2.243629 0.0
1120.0e-9 2.24191 0.0
1122.5e-9 2.240209 0.0
1125.0e-9 2.238528 0.0
1127.5e-9 2.236864 0.0
1130.0e-9 2.235218 0.0
1132.5e-9 2.23359 0.0
1135.0e-9 2.231978 0.0
1137.5e-9 2.230384 0.0
1140.0e-9 2.228806 0.0
1142.5e-9 2.227244 0.0
1145.0e-9 2.225698 0.0
1147.5e-9 2.224167 0.0
1150.0e-9 2.222652 0.0
1152.5e-9 2.221152 0.0
1155.0e-9 2.219666 0.0
1157.5e-9 2.218195 0.0
1160.0e-9 2.216738 0.0
1162.5e-9 2.215296 0.0
1165.0e-9 2.213866 0.0
1167.5e-9 2.212451 0.0
1170.0e-9 2.211048 0.0
1172.5e-9 2.209659 0.0
1175.0e-9 2.208282 0.0
1177.5e-9 2.206918 0.0
1180.0e-9 2.205566 0.0
1182.5e-9 2.204226 0.0
1185.0e-9 2.202899 0.0
1187.5e-9 2.201582 0.0
1190.0e-9 2.200278 0.0
1192.5e-9 2.198985 0.0
1195.0e-9 2.197703 0.0
1197.5e-9 2.196432 0.0
1200.0e-9 2.195172 0.0
1202.5e-9 2.193922 0.0
1205.0e-9 2.192683 0.0
1207.5e-9 2.191454 0.0
1210.0e-9 2.190235 0.0
1212.5e-9 2.189026 0.0
1215.0e-9 2.187827 0.0
1217.5e-9 2.186638 0.0
1220.0e-9 2.185458 0.0
1222.5e-9 2.184287 0.0
1225.0e-9 2.183126 0.0
1227.5e-9 2.181973 0.0
1230.0e-9 2.18083 0.0
1232.5e-9 2.179695 0.0
1235.0e-9 2.178569 0.0
1237.5e-9 2.177451 0.0
1240.0e-9 2.176342 0.0
1242.5e-9 2.175241 0.0
1245.0e-9 2.174148 0.0
1247.5e-9 2.173063 0.0
1250.0e-9 2.171986 0.0
1252.5e-9 2.170917 0.0
1255.0e-9 2.169855 0.0
1257.5e-9 2.168801 0.0
1260.0e-9 2.167754 0.0
1262.5e-9 2.166714 0.0
1265.0e-9 2.165682 0.0
1267.5e-9 2.164657 0.0
1270.0e-9 2.163639 0.0
1272.5e-9 2.162628 0.0
1275.0e-9 2.161623 0.0
1277.5e-9 2.160625 0.0
1280.0e-9 2.159634 0.0
1282.5e-9 2.158649 0.0
1285.0e-9 2.157671 0.0
1287.5e-9 2.156699 0.0
1290.0e-9 2.155733 0.0
1292.5e-9 2.154774 0.0
1295.0e-9 2.15382 0.0
1297.5e-9 2.152873 0.0
1300.0e-9 2.151931 0.0
1302.5e-9 2.150995 0.0
1305.0e-9 2.150065 0.0
1307.5e-9 2.14914 0.0
1310.0e-9 2.148221 0.0
1312.5e-9 2.147308 0.0
1315.0e-9 2.146399 0.0
1317.5e-9 2.145497 0.0
1320.0e-9 2.144599 0.0
1322.5e-9 2.143707 0.0
1325.0e-9 2.14282 0.0
1327.5e-9 2.141937 0.0
1330.0e-9 2.14106 0.0
1332.5e-9 2.140188 0.0
1335.0e-9 2.139321 0.0
1337.5e-9 2.138458 0.0
1340.0e-9 2.1376 0.0
1342.5e-9 2.136747 0.0
1345.0e-9 2.135899 0.0
1347.5e-9 2.135055 0.0
1350.0e-9 2.134215 0.0
1352.5e-9 2.13338 0.0
1355.0e-9 2.132549 0.0
1357.5e-9 2.131723 0.0
1360.0e-9 2.130901 0.0
1362.5e-9 2.130083 0.0
1365.0e-9 2.129269 0.0
1367.5e-9 2.128459 0.0
1370.0e-9 2.127653 0.0
1372.5e-9 2.126851 0.0
1375.0e-9 2.126054 0.0
1377.5e-9 2.12526 0.0
1380.0e-9 2.12447 0.0
1382.5e-9 2.123683 0.0
1385.0e-9 2.122901 0.0
1387.5e-9 2.122122 0.0
1390.0e-9 2.121346 0.0
1392.5e-9 2.120575 0.0
1395.0e-9 2.119807 0.0
1397.5e-9 2.119042 0.0
1400.0e-9 2.118281 0.0
1402.5e-9 2.117523 0.0
1405.0e-9 2.116769 0.0
1407.5e-9 2.116018 0.0
1410.0e-9 2.11527 0.0
1412.5e-9 2.114526 0.0
1415.0e-9 2.113785 0.0
1417.5e-9 2.113046 0.0
1420.0e-9 2.112311 0.0
1422.5e-9 2.11158 0.0
1425.0e-9 2.110851 0.0
1427.5e-9 2.110125 0.0
1430.0e-9 2.109402 0.0
1432.5e-9 2.108682 0.0
1435.0e-9 2.107965 0.0
1437.5e-9 2.107251 0.0
1440.0e-9 2.10654 0.0
1442.5e-9 2.105832 0.0
1445.0e-9 2.105126 0.0
1447.5e-9 2.104423 0.0
1450.0e-9 2.103723 0.0
1452.5e-9 2.103025 0.0
1455.0e-9 2.10233 0.0
1457.5e-9 2.101638 0.0
1460.0e-9 2.100948 0.0
1462.5e-9 2.100261 0.0
1465.0e-9 2.099576 0.0
1467.5e-9 2.098894 0.0
1470.0e-9 2.098214 0.0
1472.5e-9 2.097537 0.0
1475.0e-9 2.096862 0.0
1477.5e-9 2.096189 0.0
1480.0e-9 2.095519 0.0
1482.5e-9 2.094851 0.0
1485.0e-9 2.094186 0.0
1487.5e-9 2.093522 0.0
1490.0e-9 2.092861 0.0
1492.5e-9 2.092202 0.0
1495.0e-9 2.091545 0.0
1497.5e-9 2.09089 0.0
1500.0e-9 2.090238 0.0
1502.5e-9 2.089587 0.0
1505.0e-9 2.088939 0.0
1507.5e-9 2.088293 0.0
1510.0e-9 2.087648 0.0
1512.5e-9 2.087006 0.0
1515.0e-9 2.086366 0.0
1517.5e-9 2.085727 0.0
1520.0e-9 2.085091 0.0
1522.5e-9 2.084456 0.0
1525.0e-9 2.083824 0.0
1527.5e-9 2.083193 0.0
1530.0e-9 2.082564 0.0
1532.5e-9 2.081937 0.0
1535.0e-9 2.081312 0.0
1537.5e-9 2.080688 0.0
1540.0e-9 2.080066 0.0
1542.5e-9 2.079446 0.0
1545.0e-9 2.078828 0.0
1547.5e-9 2.078211 0.0
1550.0e-9 2.077596 0.0
1552.5e-9 2.076983 0.0
1555.0e-9 2.076371 0.0
1557.5e-9 2.075761 0.0
1560.0e-9 2.075152 0.0
1562.5e-9 2.074545 0.0
1565.0e-9 2.07394 0.0
1567.5e-9 2.073336 0.0
1570.0e-9 2.072734 0.0
1572.5e-9 2.072133 0.0
1575.0e-9 2.071534 0.0
1577.5e-9 2.070936 0.0
1580.0e-9 2.070339 0.0
1582.5e-9 2.069744 0.0
1585.0e-9 2.069151 0.0
1587.5e-9 2.068559 0.0
1590.0e-9 2.067968 0.0
1592.5e-9 2.067379 0.0
1595.0e-9 2.06679 0.0
1597.5e-9 2.066204 0.0
1600.0e-9 2.065618 0.0
1602.5e-9 2.065034 0.0
1605.0e-9 2.064451 0.0
1607.5e-9 2.06387 0.0
1610.0e-9 2.063289 0.0
1612.5e-9 2.06271 0.0
1615.0e-9 2.062132 0.0
1617.5e-9 2.061556 0.0
1620.0e-9 2.06098 0.0
1622.5e-9 2.060406 0.0
1625.0e-9 2.059833 0.0
1627.5e-9 2.059261 0.0
1630.0e-9 2.05869 0.0
1632.5e-9 2.05812 0.0
1635.0e-9 2.057552 0.0
1637.5e-9 2.056984 0.0
1640.0e-9 2.056418 0.0
1642.5e-9 2.055853 0.0
1645.0e-9 2.055289 0.0
1647.5e-9 2.054725 0.0
1650.0e-9 2.054163 0.0
1652.5e-9 2.053602 0.0
1655.0e-9 2.053042 0.0
1657.5e-9 2.052483 0.0
1660.0e-9 2.051924 0.0
1662.5e-9 2.051367 0.0
1665.0e-9 2.050811 0.0
1667.5e-9 2.050256 0.0
1670.0e-9 2.049701 0.0
1672.5e-9 2.049148 0.0
1675.0e-9 2.048596 0.0
1677.5e-9 2.048044 0.0
1680.0e-9 2.047493 0.0
1682.5e-9 2.046943 0.0
1685.0e-9 2.046394 0.0
1687.5e-9 2.045846 0.0
1690.0e-9 2.045299 0.0
